,State,County,Date,PM2.5,CO,NO2,Ozone,SO2,total_confirmed_cases,Deaths,Recovered,Active
759,Maryland,Dorchester,Apr 16,4.900000095367432,,,0.05000000074505806,,18,1,0,17
760,Maryland,Dorchester,Apr 17,4.699999809265137,,,0.052000001072883606,,20,1,0,19
761,Maryland,Dorchester,Apr 18,4.800000190734863,,,0.04500000178813934,,20,1,0,19
762,Maryland,Dorchester,Apr 19,4.099999904632568,,,0.050999999046325684,,21,1,0,20
763,Maryland,Dorchester,Apr 20,6.300000190734863,,,0.04100000113248825,,23,1,0,22
764,Maryland,Dorchester,Apr 21,5.400000095367432,,,0.04650000110268593,,25,1,0,24
765,Maryland,Dorchester,Apr 22,3.200000047683716,,,0.05000000074505806,,28,1,0,27
766,Maryland,Dorchester,Apr 23,5.400000095367432,,,0.04100000113248825,,31,2,0,29
767,Maryland,Dorchester,Apr 24,2.9000000953674316,,,0.03150000050663948,,32,2,0,30
768,Maryland,Dorchester,Apr 25,4.199999809265137,,,0.04650000110268593,,38,2,0,36
769,Maryland,Dorchester,Apr 26,3.5,,,0.03700000047683716,,46,2,0,44
770,Maryland,Garrett,Mar 23,2.0,0.10000000149011612,3.0999999046325684,0.03700000047683716,0.10000000149011612,3,0,0,0
771,Maryland,Garrett,Mar 24,5.5,0.10000000149011612,2.299999952316284,0.039000000804662704,0.30000001192092896,3,0,0,0
772,Maryland,Garrett,Mar 25,3.4000000953674316,0.20000000298023224,3.299999952316284,0.03799999877810478,0.10000000149011612,3,0,0,0
773,Maryland,Garrett,Mar 26,3.700000047683716,0.20000000298023224,2.299999952316284,0.0430000014603138,0.20000000298023224,3,0,0,0
774,Maryland,Garrett,Mar 27,4.800000190734863,0.10000000149011612,2.200000047683716,0.04399999976158142,0.20000000298023224,3,0,0,0
775,Maryland,Garrett,Mar 28,6.0,0.20000000298023224,1.7000000476837158,0.035999998450279236,0.20000000298023224,3,0,0,0
776,Maryland,Garrett,Mar 29,3.4000000953674316,0.20000000298023224,1.0,0.052000001072883606,0.4000000059604645,3,0,0,0
777,Maryland,Garrett,Mar 30,1.899999976158142,0.10000000149011612,,0.04800000041723251,0.4000000059604645,3,0,0,0
778,Maryland,Garrett,Mar 31,2.700000047683716,0.10000000149011612,2.700000047683716,,0.30000001192092896,3,0,0,0
779,Maryland,Garrett,Apr 1,2.0,0.10000000149011612,,0.0430000014603138,,3,0,0,0
780,Maryland,Garrett,Apr 2,2.5999999046325684,,,0.04899999871850014,,3,0,0,0
781,Maryland,Garrett,Apr 3,2.700000047683716,,,,,3,0,0,0
782,Maryland,Garrett,Apr 4,3.799999952316284,,,0.04100000113248825,,3,0,0,0
783,Maryland,Garrett,Apr 5,7.900000095367432,,,0.054999999701976776,,3,0,0,0
784,Maryland,Garrett,Apr 6,4.300000190734863,,,0.050999999046325684,,3,0,0,0
785,Maryland,Garrett,Apr 7,4.099999904632568,,,0.04699999839067459,,3,0,0,0
786,Maryland,Garrett,Apr 8,4.599999904632568,,,0.04899999871850014,,5,0,0,0
787,Maryland,Garrett,Apr 9,3.4000000953674316,,,0.04699999839067459,,5,0,0,0
788,Maryland,Garrett,Apr 10,3.5,,,0.0430000014603138,,4,0,0,0
789,Maryland,Garrett,Apr 11,5.099999904632568,,,0.05000000074505806,,4,0,0,0
790,Maryland,Garrett,Apr 12,5.199999809265137,,,0.04800000041723251,,4,0,0,4
791,Maryland,Garrett,Apr 13,1.899999976158142,,,0.041999999433755875,,4,0,0,4
792,Maryland,Garrett,Apr 14,5.099999904632568,,,0.04100000113248825,,4,0,0,4
793,Maryland,Garrett,Apr 15,5.699999809265137,,,0.04800000041723251,,4,0,0,4
794,Maryland,Garrett,Apr 16,6.900000095367432,,,0.04699999839067459,,4,0,0,4
795,Maryland,Garrett,Apr 17,5.699999809265137,,,0.04899999871850014,,4,0,0,4
796,Maryland,Garrett,Apr 18,4.5,,,0.04899999871850014,,4,0,0,4
797,Maryland,Garrett,Apr 19,4.699999809265137,,,0.05400000140070915,,4,0,0,4
798,Maryland,Garrett,Apr 20,5.599999904632568,,,0.05000000074505806,,4,0,0,4
799,Maryland,Garrett,Apr 21,4.300000190734863,,,0.04699999839067459,,4,0,0,4
800,Maryland,Garrett,Apr 22,2.700000047683716,,,0.04699999839067459,,4,0,0,4
801,Maryland,Garrett,Apr 23,4.300000190734863,,,0.041999999433755875,,4,0,0,4
802,Maryland,Garrett,Apr 24,3.5,,,0.02800000086426735,,4,0,0,4
803,Maryland,Garrett,Apr 25,3.5,,,0.0430000014603138,,4,0,0,4
804,Maryland,Garrett,Apr 26,0.6000000238418579,,,0.03999999910593033,,4,0,0,4
805,Maryland,Harford,Mar 23,2.5,,,0.03400000184774399,,5,0,0,0
806,Maryland,Harford,Mar 24,3.799999952316284,,,0.04050000011920929,,5,0,0,0
807,Maryland,Harford,Mar 25,3.9000000953674316,,,0.03550000116229057,,5,0,0,0
808,Maryland,Harford,Mar 26,6.5,,,0.04349999874830246,,9,0,0,0
809,Maryland,Harford,Mar 27,5.699999809265137,,,0.04600000008940697,,18,0,0,0
810,Maryland,Harford,Mar 28,5.800000190734863,,,0.042500000447034836,,21,0,0,0
811,Maryland,Harford,Mar 29,5.099999904632568,,,0.029999999329447746,,23,0,0,0
812,Maryland,Harford,Mar 30,3.299999952316284,,,0.04149999842047691,,24,0,0,0
813,Maryland,Harford,Mar 31,1.7000000476837158,,,0.039000000804662704,,25,0,0,0
814,Maryland,Harford,Apr 1,3.9000000953674316,,,0.04050000011920929,,34,0,0,0
815,Maryland,Harford,Apr 2,1.7000000476837158,,,0.04749999940395355,,37,0,0,0
816,Maryland,Harford,Apr 3,0.30000001192092896,,,0.041999999433755875,,41,0,0,0
817,Maryland,Harford,Apr 4,1.600000023841858,,,0.03350000083446503,,44,0,0,0
818,Maryland,Harford,Apr 5,2.9000000953674316,,,0.042500000447034836,,52,0,0,0
819,Maryland,Harford,Apr 6,4.5,,,0.04899999871850014,,55,0,0,0
820,Maryland,Harford,Apr 7,8.100000381469727,,,0.04650000110268593,,59,0,0,0
821,Maryland,Harford,Apr 8,4.699999809265137,,,0.050999999046325684,,86,0,0,0
822,Maryland,Harford,Apr 9,5.5,,,0.048500001430511475,,101,0,0,0
823,Maryland,Harford,Apr 10,2.5,,,0.04149999842047691,,110,0,0,0
824,Maryland,Harford,Apr 11,5.699999809265137,,,0.04699999839067459,,120,1,0,0
825,Maryland,Harford,Apr 12,8.699999809265137,,,0.04800000041723251,,129,1,0,128
826,Maryland,Harford,Apr 13,2.799999952316284,,,0.04600000008940697,,142,0,0,142
827,Maryland,Harford,Apr 14,3.0999999046325684,,,0.045499999076128006,,147,0,0,147
828,Maryland,Harford,Apr 15,4.5,,,0.04800000041723251,,152,0,0,152
829,Maryland,Harford,Apr 16,5.400000095367432,,,0.04749999940395355,,161,0,0,161
830,Maryland,Harford,Apr 17,,,,0.04899999871850014,,176,0,0,176
831,Maryland,Harford,Apr 18,6.099999904632568,,,0.04399999976158142,,195,5,0,190
832,Maryland,Harford,Apr 19,,,,0.05000000074505806,,210,6,0,204
833,Maryland,Harford,Apr 20,,,,0.04100000113248825,,226,6,0,220
834,Maryland,Harford,Apr 21,5.0,,,0.04800000041723251,,232,7,0,225
835,Maryland,Harford,Apr 22,3.299999952316284,,,0.05000000074505806,,267,8,0,259
836,Maryland,Harford,Apr 23,5.300000190734863,,,0.04149999842047691,,280,8,0,272
837,Maryland,Harford,Apr 24,2.200000047683716,,,0.03400000184774399,,289,9,0,280
838,Maryland,Harford,Apr 25,4.900000095367432,,,0.050999999046325684,,302,11,0,291
839,Maryland,Harford,Apr 26,2.299999952316284,,,0.03999999910593033,,319,11,0,308
840,Maryland,Howard,Mar 23,2.5,0.20000000298023224,,,,26,0,0,0
841,Maryland,Howard,Mar 24,3.700000047683716,0.30000001192092896,,,,30,0,0,0
842,Maryland,Howard,Mar 25,4.5,0.4000000059604645,,,,35,0,0,0
843,Maryland,Howard,Mar 26,6.900000095367432,0.30000001192092896,,,,49,0,0,0
844,Maryland,Howard,Mar 27,5.900000095367432,0.4000000059604645,,,,62,0,0,0
845,Maryland,Howard,Mar 28,8.0,0.4000000059604645,,,,73,0,0,0
846,Maryland,Howard,Mar 29,6.900000095367432,0.4000000059604645,,,,81,0,0,0
847,Maryland,Howard,Mar 30,5.199999809265137,0.4000000059604645,,,,96,1,0,0
848,Maryland,Howard,Mar 31,3.200000047683716,0.30000001192092896,,,,117,2,0,0
849,Maryland,Howard,Apr 1,5.099999904632568,,,,,142,2,0,0
850,Maryland,Howard,Apr 2,2.299999952316284,,,,,152,2,0,0
851,Maryland,Howard,Apr 3,1.2000000476837158,,,,,166,2,0,0
852,Maryland,Howard,Apr 4,1.5,,,,,180,3,0,0
853,Maryland,Howard,Apr 5,4.900000095367432,,,,,199,3,0,0
854,Maryland,Howard,Apr 6,5.0,,,,,214,3,0,0
855,Maryland,Howard,Apr 7,8.699999809265137,,,,,236,3,0,0
856,Maryland,Howard,Apr 8,4.800000190734863,,,,,274,3,0,0
857,Maryland,Howard,Apr 9,7.5,,,,,299,5,0,0
858,Maryland,Howard,Apr 10,2.5999999046325684,,,,,319,5,0,0
859,Maryland,Howard,Apr 11,4.5,,,,,351,6,0,0
860,Maryland,Howard,Apr 12,8.800000190734863,,,,,371,6,0,365
861,Maryland,Howard,Apr 13,,,,,,386,8,0,378
862,Maryland,Howard,Apr 14,5.5,,,,,403,9,0,394
863,Maryland,Howard,Apr 15,7.099999904632568,,,,,424,9,0,415
864,Maryland,Howard,Apr 16,7.5,,,,,451,10,0,441
865,Maryland,Howard,Apr 17,8.300000190734863,,,,,475,10,0,465
866,Maryland,Howard,Apr 18,8.100000381469727,,,,,508,12,0,496
867,Maryland,Howard,Apr 19,7.5,,,,,515,12,0,503
868,Maryland,Howard,Apr 20,9.0,,,,,538,13,0,525
869,Maryland,Howard,Apr 21,7.900000095367432,,,,,565,13,0,552
870,Maryland,Howard,Apr 22,4.800000190734863,,,,,592,14,0,578
871,Maryland,Howard,Apr 23,8.899999618530273,,,,,618,15,0,603
872,Maryland,Howard,Apr 24,5.599999904632568,,,,,642,15,0,627
873,Maryland,Howard,Apr 25,5.699999809265137,,,,,686,16,0,670
874,Maryland,Howard,Apr 26,5.0,,,,,707,16,0,691
875,Maryland,Kent,Mar 23,1.5,,,0.039000000804662704,,0,0,0,0
876,Maryland,Kent,Mar 24,3.9000000953674316,,,0.039000000804662704,,0,0,0,0
877,Maryland,Kent,Mar 25,2.5,,,0.03999999910593033,,1,0,0,0
878,Maryland,Kent,Mar 26,,,,0.04500000178813934,,1,0,0,0
879,Maryland,Kent,Mar 27,,,,0.0430000014603138,,2,0,0,0
880,Maryland,Kent,Mar 28,5.599999904632568,,,0.04399999976158142,,2,0,0,0
881,Maryland,Kent,Mar 29,5.800000190734863,,,0.03099999949336052,,3,0,0,0
882,Maryland,Kent,Mar 30,4.099999904632568,,,0.039000000804662704,,3,0,0,0
883,Maryland,Kent,Mar 31,2.799999952316284,,,0.041999999433755875,,3,0,0,0
884,Maryland,Kent,Apr 1,5.099999904632568,,,0.04500000178813934,,3,0,0,0
885,Maryland,Kent,Apr 2,4.0,,,0.04699999839067459,,5,0,0,0
886,Maryland,Kent,Apr 3,2.5,,,0.0430000014603138,,5,0,0,0
887,Maryland,Kent,Apr 4,3.200000047683716,,,0.032999999821186066,,5,0,0,0
888,Maryland,Kent,Apr 5,4.0,,,0.03999999910593033,,5,0,0,0
889,Maryland,Kent,Apr 6,5.599999904632568,,,0.04800000041723251,,5,0,0,0
890,Maryland,Kent,Apr 7,8.0,,,0.04699999839067459,,8,0,0,0
891,Maryland,Kent,Apr 8,6.400000095367432,,,0.050999999046325684,,9,0,0,0
892,Maryland,Kent,Apr 9,6.199999809265137,,,0.04899999871850014,,9,0,0,0
893,Maryland,Kent,Apr 10,3.5,,,0.041999999433755875,,9,0,0,0
894,Maryland,Kent,Apr 11,5.699999809265137,,,0.04600000008940697,,10,0,0,0
895,Maryland,Kent,Apr 12,7.5,,,0.05000000074505806,,11,0,0,11
896,Maryland,Kent,Apr 13,5.0,,,0.04500000178813934,,11,0,0,11
897,Maryland,Kent,Apr 14,5.099999904632568,,,0.04500000178813934,,11,0,0,11
898,Maryland,Kent,Apr 15,6.199999809265137,,,0.04699999839067459,,11,1,0,10
899,Maryland,Kent,Apr 16,8.0,,,0.04800000041723251,,11,1,0,10
900,Maryland,Kent,Apr 17,7.800000190734863,,,0.05000000074505806,,14,1,0,13
901,Maryland,Kent,Apr 18,7.0,,,0.0430000014603138,,16,1,0,15
902,Maryland,Kent,Apr 19,5.699999809265137,,,0.05000000074505806,,18,1,0,17
903,Maryland,Kent,Apr 20,6.699999809265137,,,0.041999999433755875,,28,1,0,27
904,Maryland,Kent,Apr 21,6.900000095367432,,,0.04600000008940697,,29,1,0,28
905,Maryland,Kent,Apr 22,4.5,,,0.04899999871850014,,36,1,0,35
906,Maryland,Kent,Apr 23,6.199999809265137,,,0.041999999433755875,,64,1,0,63
907,Maryland,Kent,Apr 24,4.300000190734863,,,0.035999998450279236,,67,2,0,65
908,Maryland,Kent,Apr 25,4.300000190734863,,,0.050999999046325684,,67,3,0,64
909,Maryland,Kent,Apr 26,4.099999904632568,,,0.03999999910593033,,68,3,0,65
910,Maryland,Montgomery,Mar 23,1.7999999523162842,,,0.028999999165534973,,94,1,0,0
911,Maryland,Montgomery,Mar 24,3.0,,,0.03500000014901161,,107,1,0,0
912,Maryland,Montgomery,Mar 25,3.5,,,0.028999999165534973,,127,1,0,0
913,Maryland,Montgomery,Mar 26,5.599999904632568,,,0.035999998450279236,,164,1,0,0
914,Maryland,Montgomery,Mar 27,4.699999809265137,,,0.03999999910593033,,208,1,0,0
915,Maryland,Montgomery,Mar 28,5.400000095367432,,,0.03500000014901161,,255,1,0,0
916,Maryland,Montgomery,Mar 29,4.599999904632568,,,0.023000000044703484,,301,1,0,0
917,Maryland,Montgomery,Mar 30,3.5,,,0.04399999976158142,,341,1,0,0
918,Maryland,Montgomery,Mar 31,2.5,,,0.03200000151991844,,388,1,0,0
919,Maryland,Montgomery,Apr 1,3.200000047683716,,,,,447,1,0,0
920,Maryland,Montgomery,Apr 2,2.4000000953674316,,,0.04399999976158142,,498,6,0,0
921,Maryland,Montgomery,Apr 3,1.0,,,0.0430000014603138,,566,9,0,0
922,Maryland,Montgomery,Apr 4,1.5,,,0.03200000151991844,,640,9,0,0
923,Maryland,Montgomery,Apr 5,4.400000095367432,,,0.041999999433755875,,693,13,0,0
924,Maryland,Montgomery,Apr 6,,,,0.04699999839067459,,793,19,0,0
925,Maryland,Montgomery,Apr 7,,,,0.03999999910593033,,871,21,0,0
926,Maryland,Montgomery,Apr 8,3.299999952316284,,,0.04699999839067459,,1088,26,0,0
927,Maryland,Montgomery,Apr 9,6.099999904632568,,,0.04600000008940697,,1214,30,0,0
928,Maryland,Montgomery,Apr 10,3.799999952316284,,,0.03999999910593033,,1388,34,0,0
929,Maryland,Montgomery,Apr 11,6.300000190734863,,,0.04600000008940697,,1537,36,0,0
930,Maryland,Montgomery,Apr 12,10.0,,,0.04399999976158142,,1631,42,0,1589
931,Maryland,Montgomery,Apr 13,2.4000000953674316,,,0.04100000113248825,,1756,48,0,1708
932,Maryland,Montgomery,Apr 14,4.0,,,0.041999999433755875,,1883,54,0,1829
933,Maryland,Montgomery,Apr 15,4.699999809265137,,,0.04399999976158142,,1933,54,0,1879
934,Maryland,Montgomery,Apr 16,6.400000095367432,,,0.04399999976158142,,2133,56,0,2077
935,Maryland,Montgomery,Apr 17,8.5,,,0.04500000178813934,,2280,63,0,2217
936,Maryland,Montgomery,Apr 18,6.800000190734863,,,0.04399999976158142,,2404,86,0,2318
937,Maryland,Montgomery,Apr 19,6.0,,,0.04600000008940697,,2507,96,0,2411
938,Maryland,Montgomery,Apr 20,8.300000190734863,,,0.041999999433755875,,2647,106,0,2541
939,Maryland,Montgomery,Apr 21,6.800000190734863,,,0.04399999976158142,,2768,116,0,2652
940,Maryland,Montgomery,Apr 22,3.0999999046325684,,,0.04600000008940697,,2868,126,0,2742
941,Maryland,Montgomery,Apr 23,5.0,,,0.03500000014901161,,3060,139,0,2921
942,Maryland,Montgomery,Apr 24,2.5999999046325684,,,0.02800000086426735,,3227,154,0,3073
943,Maryland,Montgomery,Apr 25,4.0,,,0.04100000113248825,,3483,171,0,3312
944,Maryland,Montgomery,Apr 26,1.899999976158142,,,0.032999999821186066,,3645,180,0,3465
945,Maryland,Prince George's,Mar 23,1.100000023841858,,,0.032999999821186066,,47,1,0,0
946,Maryland,Prince George's,Mar 24,2.5999999046325684,,,0.037700001150369644,,63,2,0,0
947,Maryland,Prince George's,Mar 25,2.0,,,0.03530000150203705,,76,2,0,0
948,Maryland,Prince George's,Mar 26,5.199999809265137,,,0.040300000458955765,,101,2,0,0
949,Maryland,Prince George's,Mar 27,4.0,,,0.04569999873638153,,148,2,0,0
950,Maryland,Prince George's,Mar 28,5.199999809265137,,,0.04170000180602074,,196,2,0,0
951,Maryland,Prince George's,Mar 29,5.0,,,0.027300000190734863,,247,3,0,0
952,Maryland,Prince George's,Mar 30,2.799999952316284,,,0.04699999839067459,,294,6,0,0
953,Maryland,Prince George's,Mar 31,1.899999976158142,,,0.039000000804662704,,341,7,0,0
954,Maryland,Prince George's,Apr 1,3.0999999046325684,,,0.037700001150369644,,403,7,0,0
955,Maryland,Prince George's,Apr 2,2.5999999046325684,,,0.04699999839067459,,473,9,0,0
956,Maryland,Prince George's,Apr 3,0.800000011920929,,,0.046300001442432404,,563,9,0,0
957,Maryland,Prince George's,Apr 4,1.2000000476837158,,,0.03530000150203705,,653,13,0,0
958,Maryland,Prince George's,Apr 5,3.5,,,0.043299999088048935,,785,16,0,0
959,Maryland,Prince George's,Apr 6,3.9000000953674316,,,0.050999999046325684,,916,23,0,0
960,Maryland,Prince George's,Apr 7,6.099999904632568,,,0.043299999088048935,,1020,26,0,0
961,Maryland,Prince George's,Apr 8,3.700000047683716,,,0.050700001418590546,,1310,32,0,0
962,Maryland,Prince George's,Apr 9,5.199999809265137,,,0.05050000175833702,,1476,34,0,0
963,Maryland,Prince George's,Apr 10,1.2999999523162842,,,0.0430000014603138,,1716,42,0,0
964,Maryland,Prince George's,Apr 11,4.800000190734863,,,0.048700001090765,,1923,50,0,0
965,Maryland,Prince George's,Apr 12,7.599999904632568,,,0.04969999939203262,,2035,55,0,1980
966,Maryland,Prince George's,Apr 13,1.399999976158142,,,0.04430000111460686,,2205,63,0,2142
967,Maryland,Prince George's,Apr 14,2.9000000953674316,,,0.04600000008940697,,2356,72,0,2284
968,Maryland,Prince George's,Apr 15,4.0,,,0.04769999906420708,,2516,72,0,2444
969,Maryland,Prince George's,Apr 16,5.099999904632568,,,0.04729999974370003,,2722,72,0,2650
970,Maryland,Prince George's,Apr 17,7.099999904632568,,,0.05050000175833702,,2966,77,0,2889
971,Maryland,Prince George's,Apr 18,6.199999809265137,,,0.04529999941587448,,3160,95,0,3065
972,Maryland,Prince George's,Apr 19,6.099999904632568,,,0.049300000071525574,,3345,105,0,3240
973,Maryland,Prince George's,Apr 20,6.5,,,0.043699998408555984,,3583,112,0,3471
974,Maryland,Prince George's,Apr 21,5.400000095367432,,,0.04699999839067459,,3734,118,0,3616
975,Maryland,Prince George's,Apr 22,3.299999952316284,,,0.04899999871850014,,3875,132,0,3743
976,Maryland,Prince George's,Apr 23,3.799999952316284,,,0.040300000458955765,,4141,150,0,3991
977,Maryland,Prince George's,Apr 24,1.7999999523162842,,,0.03099999949336052,,4403,158,0,4245
978,Maryland,Prince George's,Apr 25,3.5,,,0.04600000008940697,,4795,173,0,4622
979,Maryland,Prince George's,Apr 26,1.600000023841858,,,0.03700000047683716,,4987,174,0,4813
980,Maryland,Washington,Mar 23,4.400000095367432,,,0.03200000151991844,,2,0,0,0
981,Maryland,Washington,Mar 24,5.599999904632568,,,0.035999998450279236,,2,0,0,0
982,Maryland,Washington,Mar 25,5.0,,,0.03200000151991844,,4,0,0,0
983,Maryland,Washington,Mar 26,7.199999809265137,,,0.03999999910593033,,4,0,0,0
984,Maryland,Washington,Mar 27,7.0,,,0.04399999976158142,,5,0,0,0
985,Maryland,Washington,Mar 28,7.199999809265137,,,0.03999999910593033,,6,0,0,0
986,Maryland,Washington,Mar 29,8.0,,,0.026000000536441803,,6,0,0,0
987,Maryland,Washington,Mar 30,3.4000000953674316,,,0.04800000041723251,,7,0,0,0
988,Maryland,Washington,Mar 31,2.4000000953674316,,,0.032999999821186066,,11,0,0,0
989,Maryland,Washington,Apr 1,5.400000095367432,,,0.03700000047683716,,15,0,0,0
990,Maryland,Washington,Apr 2,3.5,,,0.04600000008940697,,17,0,0,0
991,Maryland,Washington,Apr 3,2.0999999046325684,,,0.04800000041723251,,27,0,0,0
992,Maryland,Washington,Apr 4,4.099999904632568,,,0.035999998450279236,,29,0,0,0
993,Maryland,Washington,Apr 5,8.5,,,0.04800000041723251,,34,0,0,0
994,Maryland,Washington,Apr 6,6.199999809265137,,,0.04699999839067459,,37,0,0,0
995,Maryland,Washington,Apr 7,7.900000095367432,,,0.04100000113248825,,44,0,0,0
996,Maryland,Washington,Apr 8,4.0,,,0.04800000041723251,,57,0,0,0
997,Maryland,Washington,Apr 9,,,,0.04800000041723251,,60,0,0,0
998,Maryland,Washington,Apr 10,,,,0.041999999433755875,,66,0,0,0
999,Maryland,Washington,Apr 11,8.300000190734863,,,0.04899999871850014,,72,1,0,0
1000,Maryland,Washington,Apr 12,12.5,,,0.04600000008940697,,75,1,0,74
1001,Maryland,Washington,Apr 13,3.299999952316284,,,0.04500000178813934,,93,1,0,92
1002,Maryland,Washington,Apr 14,4.900000095367432,,,0.041999999433755875,,96,1,0,95
1003,Maryland,Washington,Apr 15,6.599999904632568,,,0.04800000041723251,,106,1,0,105
1004,Maryland,Washington,Apr 16,7.800000190734863,,,0.04500000178813934,,109,1,0,108
1005,Maryland,Washington,Apr 17,9.199999809265137,,,,,116,1,0,115
1006,Maryland,Washington,Apr 18,9.399999618530273,,,0.04699999839067459,,116,3,0,113
1007,Maryland,Washington,Apr 19,7.599999904632568,,,,,117,3,0,114
1008,Maryland,Washington,Apr 20,10.199999809265137,,,,,123,3,0,120
1009,Maryland,Washington,Apr 21,8.899999618530273,,,,,126,3,0,123
1010,Maryland,Washington,Apr 22,5.599999904632568,,,0.04800000041723251,,127,3,0,124
1011,Maryland,Washington,Apr 23,7.099999904632568,,,0.03799999877810478,,139,3,0,136
1012,Maryland,Washington,Apr 24,6.199999809265137,,,0.032999999821186066,,143,3,0,140
1013,Maryland,Washington,Apr 25,5.699999809265137,,,0.04500000178813934,,154,3,0,151
1014,Maryland,Washington,Apr 26,5.199999809265137,,,0.03700000047683716,,173,3,0,170
1015,Maryland,Baltimore (City),Mar 23,1.0,,,,,0,0,0,0
1016,Maryland,Baltimore (City),Mar 24,3.299999952316284,,,,,0,0,0,0
1017,Maryland,Baltimore (City),Mar 25,3.200000047683716,,,,,0,0,0,0
1018,Maryland,Baltimore (City),Mar 26,7.199999809265137,,,,,0,0,0,0
1019,Maryland,Baltimore (City),Mar 27,8.100000381469727,,,,,0,0,0,0
1020,Maryland,Baltimore (City),Mar 28,7.199999809265137,,,,,0,0,0,0
1021,Maryland,Baltimore (City),Mar 29,5.800000190734863,,,,,0,0,0,0
1022,Maryland,Baltimore (City),Mar 30,3.700000047683716,,,,,0,0,0,0
1023,Maryland,Baltimore (City),Mar 31,2.0,,,,,0,0,0,0
1024,Maryland,Baltimore (City),Apr 1,4.0,,,,,0,0,0,0
1025,Maryland,Baltimore (City),Apr 2,1.899999976158142,,,,,0,0,0,0
1026,Maryland,Baltimore (City),Apr 3,1.2000000476837158,,,,,0,0,0,0
1027,Maryland,Baltimore (City),Apr 4,2.700000047683716,,,,,0,0,0,0
1028,Maryland,Baltimore (City),Apr 5,3.700000047683716,,,,,0,0,0,0
1029,Maryland,Baltimore (City),Apr 6,5.400000095367432,,,,,0,0,0,0
1030,Maryland,Baltimore (City),Apr 7,8.399999618530273,,,,,0,0,0,0
1031,Maryland,Baltimore (City),Apr 8,4.699999809265137,,,,,0,0,0,0
1032,Maryland,Baltimore (City),Apr 9,6.699999809265137,,,,,0,0,0,0
1033,Maryland,Baltimore (City),Apr 10,3.9000000953674316,,,,,0,0,0,0
1034,Maryland,Baltimore (City),Apr 11,5.0,,,,,0,0,0,0
1035,Maryland,Baltimore (City),Apr 12,8.5,,,,,0,0,0,0
1036,Maryland,Baltimore (City),Apr 13,2.9000000953674316,,,,,0,0,0,0
1037,Maryland,Baltimore (City),Apr 14,4.099999904632568,,,,,0,0,0,0
1038,Maryland,Baltimore (City),Apr 15,5.300000190734863,,,,,0,0,0,0
1039,Maryland,Baltimore (City),Apr 16,6.400000095367432,,,,,0,0,0,0
1040,Maryland,Baltimore (City),Apr 17,8.0,,,,,0,0,0,0
1041,Maryland,Baltimore (City),Apr 18,6.0,,,,,0,0,0,0
1042,Maryland,Baltimore (City),Apr 19,6.599999904632568,,,,,0,0,0,0
1043,Maryland,Baltimore (City),Apr 20,7.699999809265137,,,,,0,0,0,0
1044,Maryland,Baltimore (City),Apr 21,5.900000095367432,,,,,0,0,0,0
1045,Maryland,Baltimore (City),Apr 22,3.0,,,,,0,0,0,0
1046,Maryland,Baltimore (City),Apr 23,6.0,,,,,0,0,0,0
1047,Maryland,Baltimore (City),Apr 24,2.299999952316284,,,,,0,0,0,0
1048,Maryland,Baltimore (City),Apr 25,4.699999809265137,,,,,0,0,0,0
1049,Maryland,Baltimore (City),Apr 26,1.100000023841858,,,,,0,0,0,0
1050,Maine,Androscoggin,Mar 23,4.800000190734863,,,0.04100000113248825,,3,0,0,0
1051,Maine,Androscoggin,Mar 24,1.100000023841858,,,0.041999999433755875,,3,0,0,0
1052,Maine,Androscoggin,Mar 25,5.099999904632568,,,0.041999999433755875,,4,0,0,0
1053,Maine,Androscoggin,Mar 26,2.5,,,0.04500000178813934,,5,0,0,0
1054,Maine,Androscoggin,Mar 27,2.200000047683716,,,0.039000000804662704,,6,0,0,0
1055,Maine,Androscoggin,Mar 28,3.5999999046325684,,,0.04600000008940697,,7,0,0,0
1056,Maine,Androscoggin,Mar 29,2.700000047683716,,,0.04100000113248825,,8,0,0,0
1057,Maine,Androscoggin,Mar 30,0.800000011920929,,,0.04100000113248825,,8,0,0,0
1058,Maine,Androscoggin,Mar 31,1.2000000476837158,,,0.0430000014603138,,11,0,0,0
1059,Maine,Androscoggin,Apr 1,-0.20000000298023224,,,0.039000000804662704,,11,0,0,0
1060,Maine,Androscoggin,Apr 2,-0.5,,,0.03999999910593033,,12,0,0,0
1061,Maine,Androscoggin,Apr 3,2.5999999046325684,,,0.03999999910593033,,19,0,0,0
1062,Maine,Androscoggin,Apr 4,2.5999999046325684,,,0.03999999910593033,,20,0,0,0
1063,Maine,Androscoggin,Apr 5,1.2999999523162842,,,0.03500000014901161,,20,0,0,0
1064,Maine,Androscoggin,Apr 6,1.5,,,0.041999999433755875,,23,0,0,0
1065,Maine,Androscoggin,Apr 7,3.9000000953674316,,,0.041999999433755875,,23,0,0,0
1066,Maine,Androscoggin,Apr 8,4.599999904632568,,,0.03999999910593033,,23,0,0,0
1067,Maine,Androscoggin,Apr 9,4.5,,,0.0430000014603138,,24,0,0,0
1068,Maine,Androscoggin,Apr 10,2.299999952316284,,,,,24,0,0,0
1069,Maine,Androscoggin,Apr 11,3.700000047683716,,,0.03799999877810478,,27,0,0,0
1070,Maine,Androscoggin,Apr 12,7.099999904632568,,,0.04699999839067459,,28,0,0,28
1071,Maine,Androscoggin,Apr 13,6.099999904632568,,,0.04800000041723251,,28,0,0,28
