"County","State","X","Date","City","State_Code.x","Station","Day","month","day","TAVG","TMAX","TMIN","TOBS","SNOW","PRCP","PM2.5","CO","NO2","Ozone","SO2","total_confirmed_cases","Deaths","Recovered","Active","State_Code.y","fips"
"Androscoggin","Maine",189,"Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0370000004768372,NA,36,1,0,35,"ME",23001
"Androscoggin","Maine",193,"Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.80000019073486,NA,NA,0.0469999983906746,NA,42,2,0,40,"ME",23001
"Androscoggin","Maine",190,"Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0500000007450581,NA,37,1,0,36,"ME",23001
"Androscoggin","Maine",191,"Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.59999990463257,NA,NA,0.0480000004172325,NA,38,1,0,37,"ME",23001
"Androscoggin","Maine",192,"Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0469999983906746,NA,38,1,0,37,"ME",23001
"Androscoggin","Maine",184,"Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,0.0439999997615814,NA,35,1,0,34,"ME",23001
"Androscoggin","Maine",185,"Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.80000019073486,NA,NA,0.0509999990463257,NA,35,1,0,34,"ME",23001
"Androscoggin","Maine",186,"Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,-0.5,NA,NA,0.0399999991059303,NA,12,0,0,0,"ME",23001
"Androscoggin","Maine",187,"Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.29999995231628,NA,NA,0.0439999997615814,NA,35,1,0,34,"ME",23001
"Androscoggin","Maine",188,"Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.5,NA,NA,0.0430000014603138,NA,36,1,0,35,"ME",23001
"Androscoggin","Maine",175,"Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,-0.200000002980232,NA,NA,0.0390000008046627,NA,11,0,0,0,"ME",23001
"Androscoggin","Maine",176,"Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.29999995231628,NA,NA,NA,NA,24,0,0,0,"ME",23001
"Androscoggin","Maine",177,"Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.70000004768372,NA,NA,0.0379999987781048,NA,27,0,0,0,"ME",23001
"Androscoggin","Maine",178,"Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.09999990463257,NA,NA,0.0469999983906746,NA,28,0,0,28,"ME",23001
"Androscoggin","Maine",179,"Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0480000004172325,NA,28,0,0,28,"ME",23001
"Androscoggin","Maine",180,"Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.20000004768372,NA,NA,0.0439999997615814,NA,29,0,0,29,"ME",23001
"Androscoggin","Maine",181,"Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.90000009536743,NA,NA,0.0450000017881393,NA,31,1,0,30,"ME",23001
"Androscoggin","Maine",182,"Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.20000004768372,NA,NA,0.0390000008046627,NA,32,1,0,31,"ME",23001
"Androscoggin","Maine",183,"Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5,NA,NA,0.0430000014603138,NA,32,1,0,31,"ME",23001
"Androscoggin","Maine",196,"Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.29999995231628,NA,NA,0.0350000001490116,NA,20,0,0,0,"ME",23001
"Androscoggin","Maine",197,"Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.5,NA,NA,0.0419999994337559,NA,23,0,0,0,"ME",23001
"Androscoggin","Maine",198,"Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.90000009536743,NA,NA,0.0419999994337559,NA,23,0,0,0,"ME",23001
"Androscoggin","Maine",199,"Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.59999990463257,NA,NA,0.0399999991059303,NA,23,0,0,0,"ME",23001
"Androscoggin","Maine",200,"Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,0.0430000014603138,NA,24,0,0,0,"ME",23001
"Androscoggin","Maine",201,"Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.80000019073486,NA,NA,0.0410000011324883,NA,3,0,0,0,"ME",23001
"Androscoggin","Maine",202,"Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.10000002384186,NA,NA,0.0419999994337559,NA,3,0,0,0,"ME",23001
"Androscoggin","Maine",203,"Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0419999994337559,NA,4,0,0,0,"ME",23001
"Androscoggin","Maine",204,"Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.5,NA,NA,0.0450000017881393,NA,5,0,0,0,"ME",23001
"Androscoggin","Maine",205,"Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.20000004768372,NA,NA,0.0390000008046627,NA,6,0,0,0,"ME",23001
"Androscoggin","Maine",206,"Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.59999990463257,NA,NA,0.046000000089407,NA,7,0,0,0,"ME",23001
"Androscoggin","Maine",194,"Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0399999991059303,NA,19,0,0,0,"ME",23001
"Androscoggin","Maine",195,"Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0399999991059303,NA,20,0,0,0,"ME",23001
"Androscoggin","Maine",209,"Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.20000004768372,NA,NA,0.0430000014603138,NA,11,0,0,0,"ME",23001
"Androscoggin","Maine",207,"Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0410000011324883,NA,8,0,0,0,"ME",23001
"Androscoggin","Maine",208,"Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0.800000011920929,NA,NA,0.0410000011324883,NA,8,0,0,0,"ME",23001
"Anne Arundel","Maryland",224,"Apr 22","Baltimore","MD","US1MDBC0006",20200422,"Apr",22,8.6,15.6,1.1,0,0,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",225,"Apr 23","Baltimore","MD","US1MDBC0006",20200423,"Apr",23,10.4,13.3,5.6,0,0,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",228,"Apr 26","Baltimore","MD","US1MDBC0006",20200426,"Apr",26,11.1,12.8,8.3,0,0,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",229,"Apr 3","Baltimore","MD","US1MDBC0006",20200403,"Apr",3,12.9,18.3,7.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",226,"Apr 24","Baltimore","MD","US1MDBC0006",20200424,"Apr",24,11.6,13.9,10,0,0,214.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",227,"Apr 25","Baltimore","MD","US1MDBC0006",20200425,"Apr",25,11.9,18.3,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",232,"Apr 6","Baltimore","MD","US1MDBC0006",20200406,"Apr",6,15.9,21.1,8.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",233,"Apr 7","Baltimore","MD","US1MDBC0006",20200407,"Apr",7,14.6,22.2,7.2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",230,"Apr 4","Baltimore","MD","US1MDBC0006",20200404,"Apr",4,11.8,15,8.3,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",231,"Apr 5","Baltimore","MD","US1MDBC0006",20200405,"Apr",5,14.2,20.6,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",223,"Apr 21","Baltimore","MD","US1MDBC0006",20200421,"Apr",21,12.9,20,6.1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",210,"Apr 1","Baltimore","MD","US1MDBC0006",20200401,"Apr",1,8,13.9,5,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",211,"Apr 10","Baltimore","MD","US1MDBC0006",20200410,"Apr",10,8.2,11.1,3.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",212,"Apr 11","Baltimore","MD","US1MDBC0006",20200411,"Apr",11,8.9,16.1,2.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",213,"Apr 12","Baltimore","MD","US1MDBC0006",20200412,"Apr",12,11.8,22.2,2.8,0,0,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",214,"Apr 13","Baltimore","MD","US1MDBC0006",20200413,"Apr",13,15.8,25.6,11.1,0,0,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",215,"Apr 14","Baltimore","MD","US1MDBC0006",20200414,"Apr",14,12.5,15,4.4,0,0,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",216,"Apr 15","Baltimore","MD","US1MDBC0006",20200415,"Apr",15,7.7,12.2,3.3,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",217,"Apr 16","Baltimore","MD","US1MDBC0006",20200416,"Apr",16,7.8,11.7,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",218,"Apr 17","Baltimore","MD","US1MDBC0006",20200417,"Apr",17,6.9,13.9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",219,"Apr 18","Baltimore","MD","US1MDBC0006",20200418,"Apr",18,10.2,12.2,1.7,0,0,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",220,"Apr 19","Baltimore","MD","US1MDBC0006",20200419,"Apr",19,9.1,18.9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",221,"Apr 2","Baltimore","MD","US1MDBC0006",20200402,"Apr",2,10.4,17.2,3.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",222,"Apr 20","Baltimore","MD","US1MDBC0006",20200420,"Apr",20,13.3,17.8,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",236,"Mar 23","Baltimore","MD","US1MDBC0006",20200323,"Mar",23,6.2,8.9,4.4,0,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",237,"Mar 24","Baltimore","MD","US1MDBC0006",20200324,"Mar",24,8.5,14.4,3.3,0,0,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",238,"Mar 25","Baltimore","MD","US1MDBC0006",20200325,"Mar",25,8.4,9.4,5.6,0,0,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",239,"Mar 26","Baltimore","MD","US1MDBC0006",20200326,"Mar",26,8.8,16.7,1.7,0,0,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",240,"Mar 27","Baltimore","MD","US1MDBC0006",20200327,"Mar",27,13.6,19.4,8.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",241,"Mar 28","Baltimore","MD","US1MDBC0006",20200328,"Mar",28,13.1,15,10,0,0,195.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",242,"Mar 29","Baltimore","MD","US1MDBC0006",20200329,"Mar",29,11.1,16.1,10,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",243,"Mar 30","Baltimore","MD","US1MDBC0006",20200330,"Mar",30,15.1,22.8,11.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",244,"Mar 31","Baltimore","MD","US1MDBC0006",20200331,"Mar",31,10.9,12.2,5.6,0,0,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",234,"Apr 8","Baltimore","MD","US1MDBC0006",20200408,"Apr",8,18.3,25.6,11.7,0,0,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Anne Arundel","Maryland",235,"Apr 9","Baltimore","MD","US1MDBC0006",20200409,"Apr",9,14.9,21.7,6.7,0,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MD",24003
"Aroostook","Maine",273,"Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0439999997615814,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",274,"Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.30000019073486,NA,NA,0.0450000017881393,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",264,"Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.5,NA,NA,0.0445000007748604,NA,1,0,0,0,"ME",23003
"Aroostook","Maine",265,"Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.73000001907349,NA,NA,0.0399999991059303,NA,1,0,0,0,"ME",23003
"Aroostook","Maine",266,"Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.36999988555908,NA,NA,0.0419999994337559,NA,1,0,0,0,"ME",23003
"Aroostook","Maine",267,"Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0395000018179417,NA,1,0,0,0,"ME",23003
"Aroostook","Maine",268,"Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.25,NA,NA,0.0375000014901161,NA,2,0,0,0,"ME",23003
"Aroostook","Maine",269,"Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.75,NA,NA,0.0445000007748604,NA,2,0,0,0,"ME",23003
"Aroostook","Maine",270,"Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0399999991059303,NA,2,0,0,0,"ME",23003
"Aroostook","Maine",271,"Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.0434999987483025,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",272,"Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.46999979019165,NA,NA,0.0425000004470348,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",245,"Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.79999995231628,NA,NA,0.0410000011324883,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",246,"Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5699999332428,NA,NA,0.0405000001192093,NA,2,0,0,0,"ME",23003
"Aroostook","Maine",247,"Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.79999995231628,NA,NA,0.0399999991059303,NA,2,0,0,0,"ME",23003
"Aroostook","Maine",248,"Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0439999997615814,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",249,"Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.17000007629395,NA,NA,0.0450000017881393,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",250,"Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.67000007629395,NA,NA,0.0445000007748604,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",251,"Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.73000001907349,NA,NA,0.045499999076128,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",252,"Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.03000020980835,NA,NA,0.0419999994337559,NA,3,0,0,3,"ME",23003
"Aroostook","Maine",253,"Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.07000017166138,NA,NA,0.0419999994337559,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",254,"Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.69999980926514,NA,NA,0.045499999076128,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",255,"Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.07000017166138,NA,NA,0.0515000000596046,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",256,"Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.66999995708466,NA,NA,0.0439999997615814,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",257,"Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.53000020980835,NA,NA,0.0425000004470348,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",258,"Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.57000017166138,NA,NA,0.0439999997615814,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",259,"Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.47000002861023,NA,NA,0.033500000834465,NA,2,0,0,2,"ME",23003
"Aroostook","Maine",260,"Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.4300000667572,NA,NA,0.0445000007748604,NA,3,0,0,3,"ME",23003
"Aroostook","Maine",261,"Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.73000001907349,NA,NA,0.0489999987185001,NA,4,0,0,4,"ME",23003
"Aroostook","Maine",262,"Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.17000007629395,NA,NA,0.0480000004172325,NA,4,0,0,4,"ME",23003
"Aroostook","Maine",263,"Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.046000000089407,NA,4,0,0,4,"ME",23003
"Aroostook","Maine",278,"Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0439999997615814,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",279,"Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.32999992370605,NA,NA,0.0485000014305115,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",275,"Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.67000007629395,NA,NA,0.045499999076128,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",276,"Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.15000009536743,NA,NA,0.0450000017881393,NA,0,0,0,0,"ME",23003
"Aroostook","Maine",277,"Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.19999980926514,NA,NA,0.045499999076128,NA,0,0,0,0,"ME",23003
"Atlantic","New Jersey",310,"Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.19999980926514,NA,NA,0.0350000001490116,NA,14,0,0,0,"NJ",34001
"Atlantic","New Jersey",307,"Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.29999995231628,NA,NA,0.0350000001490116,NA,6,0,0,0,"NJ",34001
"Atlantic","New Jersey",308,"Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,NA,NA,12,0,0,0,"NJ",34001
"Atlantic","New Jersey",309,"Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5,NA,NA,0.0399999991059303,NA,10,0,0,0,"NJ",34001
"Atlantic","New Jersey",314,"Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.20000004768372,NA,NA,0.0390000008046627,NA,31,0,0,0,"NJ",34001
"Atlantic","New Jersey",311,"Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0390000008046627,NA,17,0,0,0,"NJ",34001
"Atlantic","New Jersey",312,"Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.09999990463257,NA,NA,0.0350000001490116,NA,24,0,0,0,"NJ",34001
"Atlantic","New Jersey",313,"Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.40000009536743,NA,NA,0.0350000001490116,NA,29,0,0,0,"NJ",34001
"Atlantic","New Jersey",305,"Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.5,NA,NA,0.0469999983906746,NA,191,4,0,0,"NJ",34001
"Atlantic","New Jersey",306,"Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.59999990463257,NA,NA,0.0370000004768372,NA,6,0,0,0,"NJ",34001
"Atlantic","New Jersey",280,"Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.80000019073486,NA,NA,0.0419999994337559,NA,40,0,0,0,"NJ",34001
"Atlantic","New Jersey",281,"Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0390000008046627,NA,211,6,0,0,"NJ",34001
"Atlantic","New Jersey",282,"Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0430000014603138,NA,230,7,0,0,"NJ",34001
"Atlantic","New Jersey",283,"Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.90000009536743,NA,NA,0.0439999997615814,NA,253,8,0,245,"NJ",34001
"Atlantic","New Jersey",284,"Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,NA,NA,267,8,0,259,"NJ",34001
"Atlantic","New Jersey",285,"Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,NA,NA,284,11,0,273,"NJ",34001
"Atlantic","New Jersey",286,"Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.40000009536743,NA,NA,0.0430000014603138,NA,322,13,0,309,"NJ",34001
"Atlantic","New Jersey",287,"Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7,NA,NA,0.0430000014603138,NA,344,13,0,331,"NJ",34001
"Atlantic","New Jersey",288,"Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.40000009536743,NA,NA,NA,NA,370,17,0,353,"NJ",34001
"Atlantic","New Jersey",289,"Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,NA,NA,NA,NA,382,19,0,363,"NJ",34001
"Atlantic","New Jersey",290,"Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,NA,NA,398,19,0,379,"NJ",34001
"Atlantic","New Jersey",291,"Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.5,NA,NA,0.0439999997615814,NA,50,1,0,0,"NJ",34001
"Atlantic","New Jersey",292,"Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,410,19,0,391,"NJ",34001
"Atlantic","New Jersey",293,"Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.5,NA,NA,0.0410000011324883,NA,469,19,0,450,"NJ",34001
"Atlantic","New Jersey",294,"Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.19999980926514,NA,NA,0.0430000014603138,NA,505,24,0,481,"NJ",34001
"Atlantic","New Jersey",295,"Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.30000019073486,NA,NA,0.0399999991059303,NA,544,30,0,514,"NJ",34001
"Atlantic","New Jersey",296,"Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.79999995231628,NA,NA,0.0399999991059303,NA,566,29,0,537,"NJ",34001
"Atlantic","New Jersey",297,"Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0450000017881393,NA,596,29,0,567,"NJ",34001
"Atlantic","New Jersey",298,"Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.79999995231628,NA,NA,0.0399999991059303,NA,638,29,0,609,"NJ",34001
"Atlantic","New Jersey",299,"Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0370000004768372,NA,72,1,0,0,"NJ",34001
"Atlantic","New Jersey",300,"Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.59999990463257,NA,NA,0.0370000004768372,NA,98,1,0,0,"NJ",34001
"Atlantic","New Jersey",301,"Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0309999994933605,NA,121,1,0,0,"NJ",34001
"Atlantic","New Jersey",302,"Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,0.0379999987781048,NA,132,1,0,0,"NJ",34001
"Atlantic","New Jersey",303,"Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.5,NA,NA,NA,NA,144,4,0,0,"NJ",34001
"Atlantic","New Jersey",304,"Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.80000019073486,NA,NA,0.0469999983906746,NA,168,4,0,0,"NJ",34001
"Baltimore","Maryland",385,"Apr 1","Baltimore","MD","US1MDBC0006",20200401,"Apr",1,8,13.9,5,0,0,15,4.80000019073486,0.200000002980232,NA,0.0379999987781048,NA,289,1,0,0,"MD",24005
"Baltimore","Maryland",386,"Apr 10","Baltimore","MD","US1MDBC0006",20200410,"Apr",10,8.2,11.1,3.9,0,0,0,3.29999995231628,NA,NA,0.0414999984204769,NA,1072,21,0,0,"MD",24005
"Baltimore","Maryland",387,"Apr 11","Baltimore","MD","US1MDBC0006",20200411,"Apr",11,8.9,16.1,2.8,0,0,0,6.30000019073486,NA,NA,0.0469999983906746,NA,1173,26,0,0,"MD",24005
"Baltimore","Maryland",388,"Apr 12","Baltimore","MD","US1MDBC0006",20200412,"Apr",12,11.8,22.2,2.8,0,0,26.5,9,NA,NA,0.0474999994039536,NA,1257,30,0,1227,"MD",24005
"Baltimore","Maryland",389,"Apr 13","Baltimore","MD","US1MDBC0006",20200413,"Apr",13,15.8,25.6,11.1,0,0,532,1.29999995231628,NA,NA,0.0439999997615814,NA,1361,31,0,1330,"MD",24005
