"","County","State","Date","City","State_Code","Station","Day","month","day","TAVG","TMAX","TMIN","TOBS","SNOW","PRCP","PM2.5","CO","NO2","Ozone","SO2","total_confirmed_cases","Deaths","Recovered","Active"
"1338","Essex","New York","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.20000004768372,NA,NA,0.0430000014603138,NA,20,0,0,20
"1339","Essex","New York","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.40000009536743,NA,NA,0.0439999997615814,NA,21,0,0,21
"1340","Essex","New York","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.59999990463257,NA,NA,0.0450000017881393,NA,22,0,0,22
"1341","Essex","New York","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.40000009536743,NA,NA,0.0469999983906746,NA,22,0,0,22
"1342","Essex","New York","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.79999995231628,NA,NA,0.0485000014305115,NA,22,0,0,22
"1343","Essex","New York","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.69999980926514,NA,NA,0.0474999994039536,NA,24,0,0,24
"1344","Essex","New York","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5,NA,NA,0.045499999076128,NA,24,0,0,24
"1345","Essex","New York","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.20000004768372,NA,NA,0.0370000004768372,NA,7,0,0,0
"1346","Essex","New York","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.79999995231628,NA,NA,0.0344999991357327,NA,7,0,0,0
"1347","Essex","New York","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.5,NA,NA,0.0309999994933605,NA,9,0,0,0
"1348","Essex","New York","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.5,NA,NA,0.0410000011324883,NA,9,0,0,0
"1349","Essex","New York","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.70000004768372,NA,NA,0.045499999076128,NA,9,0,0,0
"1350","Essex","New York","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.09999990463257,NA,NA,0.0410000011324883,NA,9,0,0,0
"1351","Essex","New York","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.79999995231628,NA,NA,0.0375000014901161,NA,8,0,0,0
"1352","Essex","New York","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.79999995231628,NA,NA,0.0419999994337559,NA,3,0,0,0
"1353","Essex","New York","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3,NA,NA,0.0410000011324883,NA,3,0,0,0
"1354","Essex","New York","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.90000009536743,NA,NA,0.0430000014603138,NA,4,0,0,0
"1355","Essex","New York","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.40000009536743,NA,NA,0.0474999994039536,NA,5,0,0,0
"1356","Essex","New York","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0410000011324883,NA,5,0,0,0
"1357","Essex","New York","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.59999990463257,NA,NA,0.0439999997615814,NA,5,0,0,0
"1358","Essex","New York","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.20000004768372,NA,NA,0.045499999076128,NA,5,0,0,0
"1359","Essex","New York","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0.100000001490116,NA,NA,0.0364999994635582,NA,5,0,0,0
"1360","Essex","New York","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0.800000011920929,NA,NA,0.0414999984204769,NA,5,0,0,0
"1361","Fairfield","Connecticut","Apr 1","Fairfield","CT","US1CTFR0060",20200401,"Apr",1,0,0,0,0,0,0,5.34999990463257,NA,NA,0.0480000004172325,NA,1986,46,0,0
"1362","Fairfield","Connecticut","Apr 10","Fairfield","CT","US1CTFR0060",20200410,"Apr",10,0,0,0,0,0,122,2.04999995231628,NA,NA,0.0399999991059303,NA,5180,203,0,0
"1363","Fairfield","Connecticut","Apr 11","Fairfield","CT","US1CTFR0060",20200411,"Apr",11,0,0,0,0,0,0,3.90000009536743,NA,NA,0.0469999983906746,NA,5407,220,0,0
"1364","Fairfield","Connecticut","Apr 12","Fairfield","CT","US1CTFR0060",20200412,"Apr",12,0,0,0,0,0,0,9.30000019073486,NA,NA,0.0522000007331371,NA,5534,248,0,5286
"1365","Fairfield","Connecticut","Apr 13","Fairfield","CT","US1CTFR0060",20200413,"Apr",13,0,0,0,0,0,155,5.09999990463257,NA,NA,0.0502999983727932,NA,6004,262,0,5742
"1366","Fairfield","Connecticut","Apr 14","Fairfield","CT","US1CTFR0060",20200414,"Apr",14,0,0,0,0,0,279,3.84999990463257,NA,NA,0.0472000017762184,NA,6213,287,0,5926
"1367","Fairfield","Connecticut","Apr 15","Fairfield","CT","US1CTFR0060",20200415,"Apr",15,0,0,0,0,0,0,6.34999990463257,NA,NA,0.0480000004172325,NA,6480,365,0,6115
"1368","Fairfield","Connecticut","Apr 16","Fairfield","CT","US1CTFR0060",20200416,"Apr",16,0,0,0,0,0,0,5.30000019073486,NA,NA,0.0445000007748604,NA,6816,406,0,6410
"1369","Fairfield","Connecticut","Apr 17","Fairfield","CT","US1CTFR0060",20200417,"Apr",17,0,0,0,0,0,0,8.10000038146973,NA,NA,0.0487999990582466,NA,7146,425,0,6721
"1370","Fairfield","Connecticut","Apr 18","Fairfield","CT","US1CTFR0060",20200418,"Apr",18,0,0,0,0,0,102,7.05000019073486,NA,NA,0.0445000007748604,NA,7363,432,0,6931
"1371","Fairfield","Connecticut","Apr 19","Fairfield","CT","US1CTFR0060",20200419,"Apr",19,0,0,0,0,0,10,9.64999961853027,NA,NA,0.0537000000476837,NA,7434,447,0,6987
"1372","Fairfield","Connecticut","Apr 2","Fairfield","CT","US1CTFR0060",20200402,"Apr",2,0,0,0,0,0,0,2.59999990463257,NA,NA,0.0425000004470348,NA,2132,65,0,0
"1373","Fairfield","Connecticut","Apr 20","Fairfield","CT","US1CTFR0060",20200420,"Apr",20,0,0,0,0,0,0,5.15000009536743,NA,NA,0.0441999994218349,NA,8320,512,0,7808
"1374","Fairfield","Connecticut","Apr 21","Fairfield","CT","US1CTFR0060",20200421,"Apr",21,0,0,0,0,0,0,7.44999980926514,NA,NA,0.0447999984025955,NA,8472,544,0,7928
"1375","Fairfield","Connecticut","Apr 22","Fairfield","CT","US1CTFR0060",20200422,"Apr",22,0,0,0,0,0,94,4.5,NA,NA,0.0432000011205673,NA,9883,584,0,9299
"1376","Fairfield","Connecticut","Apr 23","Fairfield","CT","US1CTFR0060",20200423,"Apr",23,0,0,0,0,0,0,8.19999980926514,NA,NA,0.0397999994456768,NA,10008,615,0,9393
"1377","Fairfield","Connecticut","Apr 24","Fairfield","CT","US1CTFR0060",20200424,"Apr",24,0,0,0,0,0,104,9.30000019073486,NA,NA,0.0405000001192093,NA,10227,662,0,9565
"1378","Fairfield","Connecticut","Apr 25","Fairfield","CT","US1CTFR0060",20200425,"Apr",25,0,0,0,0,0,38,8.69999980926514,NA,NA,0.050500001758337,NA,10373,689,0,9684
"1379","Fairfield","Connecticut","Apr 26","Fairfield","CT","US1CTFR0060",20200426,"Apr",26,0,0,0,0,0,0,5.15000009536743,NA,NA,0.0450000017881393,NA,10529,707,0,9822
"1380","Fairfield","Connecticut","Apr 3","Fairfield","CT","US1CTFR0060",20200403,"Apr",3,0,0,0,0,0,13,0.800000011920929,NA,NA,0.0388000011444092,NA,2716,75,0,0
"1381","Fairfield","Connecticut","Apr 4","Fairfield","CT","US1CTFR0060",20200404,"Apr",4,0,0,0,0,0,28,2.54999995231628,NA,NA,0.0450000017881393,NA,2824,86,0,0
"1382","Fairfield","Connecticut","Apr 5","Fairfield","CT","US1CTFR0060",20200405,"Apr",5,0,0,0,0,0,0,9.69999980926514,NA,NA,0.0401999987661839,NA,3050,96,0,0
"1383","Fairfield","Connecticut","Apr 6","Fairfield","CT","US1CTFR0060",20200406,"Apr",6,0,0,0,0,0,0,5.15000009536743,NA,NA,0.0445000007748604,NA,3719,101,0,0
"1384","Fairfield","Connecticut","Apr 7","Fairfield","CT","US1CTFR0060",20200407,"Apr",7,0,0,0,0,0,0,5.34999990463257,NA,NA,0.0529999993741512,NA,4136,132,0,0
"1385","Fairfield","Connecticut","Apr 8","Fairfield","CT","US1CTFR0060",20200408,"Apr",8,0,0,0,0,0,36,7.09999990463257,NA,NA,0.0447000004351139,NA,4136,132,0,0
"1386","Fairfield","Connecticut","Apr 9","Fairfield","CT","US1CTFR0060",20200409,"Apr",9,0,0,0,0,0,0,6.69999980926514,NA,NA,0.046000000089407,NA,4882,178,0,0
"1387","Fairfield","Connecticut","Mar 23","Fairfield","CT","US1CTFR0060",20200323,"Mar",23,0,0,0,0,0,0,4.75,NA,NA,0.0425000004470348,NA,270,6,0,0
"1388","Fairfield","Connecticut","Mar 24","Fairfield","CT","US1CTFR0060",20200324,"Mar",24,0,0,0,0,0,320,3.34999990463257,NA,NA,0.0427000001072884,NA,384,7,0,0
"1389","Fairfield","Connecticut","Mar 25","Fairfield","CT","US1CTFR0060",20200325,"Mar",25,0,0,0,0,0,0,6.80000019073486,NA,NA,0.0395000018179417,NA,546,12,0,0
"1390","Fairfield","Connecticut","Mar 26","Fairfield","CT","US1CTFR0060",20200326,"Mar",26,0,0,0,0,0,0,7.30000019073486,NA,NA,0.0406999997794628,NA,607,13,0,0
"1391","Fairfield","Connecticut","Mar 27","Fairfield","CT","US1CTFR0060",20200327,"Mar",27,0,0,0,0,0,0,6.30000019073486,NA,NA,0.0480000004172325,NA,752,15,0,0
"1392","Fairfield","Connecticut","Mar 28","Fairfield","CT","US1CTFR0060",20200328,"Mar",28,0,0,0,0,0,0,6,NA,NA,0.045499999076128,NA,908,20,0,0
"1393","Fairfield","Connecticut","Mar 29","Fairfield","CT","US1CTFR0060",20200329,"Mar",29,0,0,0,0,0,61,3.04999995231628,NA,NA,0.0472999997437,NA,1245,21,0,0
"1394","Fairfield","Connecticut","Mar 30","Fairfield","CT","US1CTFR0060",20200330,"Mar",30,0,0,0,0,0,97,3.90000009536743,NA,NA,0.0390000008046627,NA,1445,21,0,0
"1395","Fairfield","Connecticut","Mar 31","Fairfield","CT","US1CTFR0060",20200331,"Mar",31,0,0,0,0,0,0,3.70000004768372,NA,NA,0.0432999990880489,NA,1870,38,0,0
"1396","Fayette","Pennsylvania","Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5,NA,NA,0.0370000004768372,NA,14,1,0,0
"1397","Fayette","Pennsylvania","Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0410000011324883,NA,49,1,0,0
"1398","Fayette","Pennsylvania","Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.5,NA,NA,0.0450000017881393,NA,50,3,0,0
"1399","Fayette","Pennsylvania","Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9,NA,NA,0.046000000089407,NA,54,3,0,51
"1400","Fayette","Pennsylvania","Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0359999984502792,NA,57,3,0,54
"1401","Fayette","Pennsylvania","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.80000019073486,NA,NA,0.0390000008046627,NA,58,3,0,55
"1402","Fayette","Pennsylvania","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.80000019073486,NA,NA,0.0450000017881393,NA,58,3,0,55
"1403","Fayette","Pennsylvania","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9,NA,NA,0.0430000014603138,NA,60,3,0,57
"1404","Fayette","Pennsylvania","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9,NA,NA,0.0419999994337559,NA,66,3,0,63
"1405","Fayette","Pennsylvania","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.19999980926514,NA,NA,0.0450000017881393,NA,66,3,0,63
"1406","Fayette","Pennsylvania","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.40000009536743,NA,NA,0.0450000017881393,NA,66,3,0,63
"1407","Fayette","Pennsylvania","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.40000009536743,NA,NA,0.0450000017881393,NA,15,1,0,0
"1408","Fayette","Pennsylvania","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,67,3,0,64
"1409","Fayette","Pennsylvania","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0.0430000014603138,NA,69,3,0,66
"1410","Fayette","Pennsylvania","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.90000009536743,NA,NA,0.0419999994337559,NA,70,3,0,67
"1411","Fayette","Pennsylvania","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.19999980926514,NA,NA,0.0390000008046627,NA,71,3,0,68
"1412","Fayette","Pennsylvania","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.19999980926514,NA,NA,0.0270000007003546,NA,75,4,0,71
"1413","Fayette","Pennsylvania","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.59999990463257,NA,NA,0.0399999991059303,NA,79,4,0,75
"1414","Fayette","Pennsylvania","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.10000002384186,NA,NA,0.034000001847744,NA,79,4,0,75
"1415","Fayette","Pennsylvania","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.19999980926514,NA,NA,0.0469999983906746,NA,20,1,0,0
"1416","Fayette","Pennsylvania","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.30000019073486,NA,NA,0.0399999991059303,NA,23,1,0,0
"1417","Fayette","Pennsylvania","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,13.5,NA,NA,0.0399999991059303,NA,27,1,0,0
"1418","Fayette","Pennsylvania","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.80000019073486,NA,NA,NA,NA,29,1,0,0
"1419","Fayette","Pennsylvania","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.5,NA,NA,0.0370000004768372,NA,32,1,0,0
"1420","Fayette","Pennsylvania","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.30000019073486,NA,NA,0.0430000014603138,NA,35,1,0,0
"1421","Fayette","Pennsylvania","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.59999990463257,NA,NA,0.0439999997615814,NA,45,1,0,0
"1422","Fayette","Pennsylvania","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.5,NA,NA,0.0350000001490116,NA,1,0,0,0
"1423","Fayette","Pennsylvania","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.5,NA,NA,0.0350000001490116,NA,2,0,0,0
"1424","Fayette","Pennsylvania","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0329999998211861,NA,4,0,0,0
"1425","Fayette","Pennsylvania","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.59999990463257,NA,NA,0.0439999997615814,NA,8,0,0,0
"1426","Fayette","Pennsylvania","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.89999961853027,NA,NA,0.0390000008046627,NA,9,0,0,0
"1427","Fayette","Pennsylvania","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.60000038146973,NA,NA,0.0359999984502792,NA,10,0,0,0
"1428","Fayette","Pennsylvania","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.30000019073486,NA,NA,0.0489999987185001,NA,10,0,0,0
"1429","Fayette","Pennsylvania","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.09999990463257,NA,NA,0.0439999997615814,NA,11,0,0,0
"1430","Fayette","Pennsylvania","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.028999999165535,NA,14,0,0,0
"1431","Franklin","Massachusetts","Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0430000014603138,NA,72,7,0,0
"1432","Franklin","Massachusetts","Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0.0359999984502792,NA,135,21,0,0
"1433","Franklin","Massachusetts","Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0.0399999991059303,NA,138,23,0,0
"1434","Franklin","Massachusetts","Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0.0489999987185001,NA,143,25,0,118
"1435","Franklin","Massachusetts","Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,148,25,0,123
"1436","Franklin","Massachusetts","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0469999983906746,NA,155,25,0,130
"1437","Franklin","Massachusetts","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.90000009536743,NA,NA,0.0450000017881393,NA,160,25,0,135
"1438","Franklin","Massachusetts","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.59999990463257,NA,NA,0.0399999991059303,NA,170,25,0,145
"1439","Franklin","Massachusetts","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.30000019073486,NA,NA,0.046000000089407,NA,173,25,0,148
"1440","Franklin","Massachusetts","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.89999961853027,NA,NA,0.0399999991059303,NA,177,25,0,152
"1441","Franklin","Massachusetts","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10.3000001907349,NA,NA,0.0520000010728836,NA,181,26,0,155
"1442","Franklin","Massachusetts","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.90000009536743,NA,NA,0.0379999987781048,NA,85,8,0,0
"1443","Franklin","Massachusetts","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0430000014603138,NA,181,26,0,155
"1444","Franklin","Massachusetts","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0419999994337559,NA,192,29,0,163
"1445","Franklin","Massachusetts","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.30000019073486,NA,NA,0.046000000089407,NA,196,29,0,167
"1446","Franklin","Massachusetts","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.69999980926514,NA,NA,0.0480000004172325,NA,203,29,0,174
"1447","Franklin","Massachusetts","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.89999961853027,NA,NA,0.0379999987781048,NA,217,29,0,188
"1448","Franklin","Massachusetts","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,11.3999996185303,NA,NA,0.0489999987185001,NA,225,32,0,193
"1449","Franklin","Massachusetts","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.80000019073486,NA,NA,0.0430000014603138,NA,226,32,0,194
"1450","Franklin","Massachusetts","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.19999980926514,NA,NA,0.0370000004768372,NA,89,11,0,0
"1451","Franklin","Massachusetts","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6,NA,NA,0.0399999991059303,NA,95,12,0,0
"1452","Franklin","Massachusetts","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,11.6000003814697,NA,NA,0.034000001847744,NA,100,12,0,0
"1453","Franklin","Massachusetts","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.59999990463257,NA,NA,0.0419999994337559,NA,107,13,0,0
"1454","Franklin","Massachusetts","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0480000004172325,NA,118,17,0,0
"1455","Franklin","Massachusetts","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.5,NA,NA,0.046000000089407,NA,117,21,0,0
"1456","Franklin","Massachusetts","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,0.0419999994337559,NA,128,21,0,0
"1457","Franklin","Massachusetts","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.59999990463257,NA,NA,0.0370000004768372,NA,6,0,0,0
"1458","Franklin","Massachusetts","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.90000009536743,NA,NA,0.0399999991059303,NA,10,0,0,0
"1459","Franklin","Massachusetts","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.89999961853027,NA,NA,0.0379999987781048,NA,14,0,0,0
"1460","Franklin","Massachusetts","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.19999980926514,NA,NA,0.0450000017881393,NA,16,1,0,0
"1461","Franklin","Massachusetts","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0439999997615814,NA,24,2,0,0
"1462","Franklin","Massachusetts","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.19999980926514,NA,NA,0.0399999991059303,NA,39,2,0,0
"1463","Franklin","Massachusetts","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,0.0410000011324883,NA,41,2,0,0
"1464","Franklin","Massachusetts","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.0379999987781048,NA,49,2,0,0
"1465","Franklin","Massachusetts","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.5,NA,NA,0.0419999994337559,NA,61,4,0,0
"1466","Garrett","Maryland","Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,0.100000001490116,NA,0.0430000014603138,NA,3,0,0,0
"1467","Garrett","Maryland","Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0430000014603138,NA,4,0,0,0
"1468","Garrett","Maryland","Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0500000007450581,NA,4,0,0,0
"1469","Garrett","Maryland","Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.19999980926514,NA,NA,0.0480000004172325,NA,4,0,0,4
"1470","Garrett","Maryland","Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1.89999997615814,NA,NA,0.0419999994337559,NA,4,0,0,4
"1471","Garrett","Maryland","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0410000011324883,NA,4,0,0,4
"1472","Garrett","Maryland","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.69999980926514,NA,NA,0.0480000004172325,NA,4,0,0,4
"1473","Garrett","Maryland","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.90000009536743,NA,NA,0.0469999983906746,NA,4,0,0,4
"1474","Garrett","Maryland","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.69999980926514,NA,NA,0.0489999987185001,NA,4,0,0,4
"1475","Garrett","Maryland","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,0.0489999987185001,NA,4,0,0,4
"1476","Garrett","Maryland","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.69999980926514,NA,NA,0.0540000014007092,NA,4,0,0,4
"1477","Garrett","Maryland","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0489999987185001,NA,3,0,0,0
"1478","Garrett","Maryland","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.59999990463257,NA,NA,0.0500000007450581,NA,4,0,0,4
"1479","Garrett","Maryland","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0469999983906746,NA,4,0,0,4
"1480","Garrett","Maryland","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0469999983906746,NA,4,0,0,4
"1481","Garrett","Maryland","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0419999994337559,NA,4,0,0,4
"1482","Garrett","Maryland","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0280000008642673,NA,4,0,0,4
"1483","Garrett","Maryland","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.0430000014603138,NA,4,0,0,4
"1484","Garrett","Maryland","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0.600000023841858,NA,NA,0.0399999991059303,NA,4,0,0,4
"1485","Garrett","Maryland","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,NA,NA,3,0,0,0
"1486","Garrett","Maryland","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.79999995231628,NA,NA,0.0410000011324883,NA,3,0,0,0
"1487","Garrett","Maryland","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.90000009536743,NA,NA,0.0549999997019768,NA,3,0,0,0
"1488","Garrett","Maryland","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0509999990463257,NA,3,0,0,0
"1489","Garrett","Maryland","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0469999983906746,NA,3,0,0,0
"1490","Garrett","Maryland","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.59999990463257,NA,NA,0.0489999987185001,NA,5,0,0,0
"1491","Garrett","Maryland","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.40000009536743,NA,NA,0.0469999983906746,NA,5,0,0,0
"1492","Garrett","Maryland","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,0.100000001490116,3.09999990463257,0.0370000004768372,0.100000001490116,3,0,0,0
"1493","Garrett","Maryland","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.5,0.100000001490116,2.29999995231628,0.0390000008046627,0.300000011920929,3,0,0,0
"1494","Garrett","Maryland","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.40000009536743,0.200000002980232,3.29999995231628,0.0379999987781048,0.100000001490116,3,0,0,0
"1495","Garrett","Maryland","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.70000004768372,0.200000002980232,2.29999995231628,0.0430000014603138,0.200000002980232,3,0,0,0
